Ticket_ID,Ticket_Type,Created_Date,Channel,Automation_Used,Resolution_Time_Hours,Resolved_First_Contact,Customer_Satisfaction,Resolved_Date
TKT-00936,Billing Issue,2024-01-10 17:45:00,Self-Service,Yes,2.08,Yes,1.0,2024-01-10 19:49:48
TKT-00937,General Inquiry,2024-01-10 18:00:00,Chatbot,Yes,7.46,Yes,4.0,2024-01-11 01:27:36
TKT-00938,Account Issue,2024-01-10 18:15:00,,Yes,3.38,Yes,4.0,2024-01-10 21:37:48
TKT-00939,Billing Issue,2024-01-10 18:30:00,Self-Service,No,5.13,No,4.0,2024-01-10 23:37:48
TKT-00940,Account Issue,2024-01-10 18:45:00,Self-Service,Yes,2.76,Yes,3.0,2024-01-10 21:30:36
TKT-00941,Technical Issue,2024-01-10 19:00:00,Self-Service,No,7.85,Yes,4.0,2024-01-11 02:51:00
TKT-00942,Account Issue,2024-01-10 19:15:00,Phone,Yes,1.26,No,5.0,2024-01-10 20:30:36
TKT-00943,Billing Issue,2024-01-10 19:30:00,Phone,Yes,5.41,Yes,3.0,2024-01-11 00:54:36
TKT-00944,Account Issue,2024-01-10 19:45:00,Phone,Yes,1.08,Yes,4.0,2024-01-10 20:49:48
TKT-00945,Technical Issue,2024-01-10 20:00:00,Self-Service,Yes,4.48,Yes,4.0,2024-01-11 00:28:48
TKT-00946,Account Issue,2024-01-10 20:15:00,Phone,No,4.82,Yes,3.0,2024-01-11 01:04:12
TKT-00947,Billing Issue,2024-01-10 20:30:00,Chatbot,No,3.2,Yes,4.0,2024-01-10 23:42:00
TKT-00948,Billing Issue,2024-01-10 20:45:00,Self-Service,Yes,2.86,Yes,5.0,2024-01-10 23:36:36
TKT-00949,Account Issue,2024-01-10 21:00:00,Self-Service,Yes,1.51,Yes,4.0,2024-01-10 22:30:36
TKT-00950,Account Issue,2024-01-10 21:15:00,Self-Service,Yes,3.14,Yes,5.0,2024-01-11 00:23:24
TKT-00951,Account Issue,2024-01-10 21:30:00,Chatbot,Yes,7.78,No,5.0,2024-01-11 05:16:48
TKT-00952,Billing Issue,2024-01-10 21:45:00,Self-Service,No,4.64,Yes,4.0,2024-01-11 02:23:24
TKT-00953,Technical Issue,2024-01-10 22:00:00,Self-Service,No,5.0,Yes,3.0,2024-01-11 03:00:00
TKT-00954,Billing Issue,2024-01-10 22:15:00,Self-Service,Yes,7.77,Yes,4.0,2024-01-11 06:01:12
TKT-00955,Billing Issue,2024-01-10 22:30:00,Self-Service,Yes,4.54,Yes,4.0,2024-01-11 03:02:24
TKT-00956,Technical Issue,2024-01-10 22:45:00,Chatbot,Yes,4.9,Yes,4.0,2024-01-11 03:39:00
TKT-00957,Technical Issue,2024-01-10 23:00:00,Phone,Yes,3.25,Yes,4.0,2024-01-11 02:15:00
TKT-00958,Technical Issue,2024-01-10 23:15:00,Chatbot,Yes,3.05,No,4.0,2024-01-11 02:18:00
TKT-00959,Billing Issue,2024-01-10 23:30:00,Self-Service,Yes,4.54,No,5.0,2024-01-11 04:02:24
TKT-00960,Technical Issue,2024-01-10 23:45:00,Self-Service,Yes,2.92,Yes,4.0,2024-01-11 02:40:12
TKT-00961,Technical Issue,2024-01-11 00:00:00,Chatbot,Yes,4.9,Yes,4.0,2024-01-11 04:54:00
TKT-00962,Account Issue,2024-01-11 00:15:00,Self-Service,Yes,-6.84,Yes,3.0,2024-01-11 07:05:24
TKT-00963,Technical Issue,2024-01-11 00:30:00,Self-Service,No,9.79,Yes,4.0,2024-01-11 10:17:24
TKT-00964,Technical Issue,2024-01-11 00:45:00,Chatbot,No,6.56,Yes,4.0,2024-01-11 07:18:36
TKT-00965,Account Issue,2024-01-11 01:00:00,Self-Service,Yes,3.38,Yes,5.0,2024-01-11 04:22:48
TKT-00966,General Inquiry,2024-01-11 01:15:00,Self-Service,Yes,5.12,Yes,4.0,2024-01-11 06:22:12
TKT-00967,Technical Issue,2024-01-11 01:30:00,Self-Service,No,9.0,Yes,5.0,2024-01-11 10:30:00
TKT-00968,Account Issue,2024-01-11 01:45:00,Chatbot,Yes,4.16,No,4.0,2024-01-11 05:54:36
TKT-00969,Technical Issue,2024-01-11 02:00:00,Email,Yes,3.22,Yes,1.0,2024-01-11 05:13:12
TKT-00970,General Inquiry,2024-01-11 02:15:00,Self-Service,Yes,2.81,Yes,3.0,2024-01-11 05:03:36
TKT-00971,Account Issue,2024-01-11 02:30:00,Self-Service,No,3.19,Yes,5.0,2024-01-11 05:41:24
TKT-00972,Billing Issue,2024-01-11 02:45:00,Chatbot,No,2.66,No,5.0,2024-01-11 05:24:36
TKT-00973,Billing Issue,2024-01-11 03:00:00,Self-Service,Yes,5.69,Yes,4.0,2024-01-11 08:41:24
TKT-00974,General Inquiry,2024-01-11 03:15:00,Self-Service,Yes,3.84,Yes,4.0,2024-01-11 07:05:24
TKT-00975,Account Issue,2024-01-11 03:30:00,Chatbot,Yes,3.86,Yes,5.0,2024-01-11 07:21:36
TKT-00976,Technical Issue,2024-01-11 03:45:00,Self-Service,No,2.19,No,4.0,2024-01-11 05:56:24
TKT-00977,General Inquiry,2024-01-11 04:00:00,Chatbot,Yes,5.48,Yes,4.0,2024-01-11 09:28:48
TKT-00978,Billing Issue,2024-01-11 04:15:00,Self-Service,Yes,1.96,Yes,5.0,2024-01-11 06:12:36
TKT-00979,Billing Issue,2024-01-11 04:30:00,,No,5.3,Yes,4.0,2024-01-11 09:48:00
TKT-00980,Billing Issue,2024-01-11 04:45:00,,Yes,6.78,Yes,4.0,2024-01-11 11:31:48
TKT-00981,Technical Issue,2024-01-11 05:00:00,Phone,Yes,2.54,Yes,2.0,2024-01-11 07:32:24
TKT-00982,Billing Issue,2024-01-11 05:15:00,Self-Service,Yes,1.56,Yes,4.0,2024-01-11 06:48:36
TKT-00983,Account Issue,2024-01-11 05:30:00,Chatbot,Yes,1.97,Yes,4.0,2024-01-11 07:28:12
TKT-00984,Technical Issue,2024-01-11 05:45:00,Self-Service,Yes,5.4,Yes,5.0,2024-01-11 11:09:00
TKT-00985,Technical Issue,2024-01-11 06:00:00,Self-Service,No,4.91,No,4.0,2024-01-11 10:54:36
TKT-00986,General Inquiry,2024-01-11 06:15:00,Email,Yes,3.85,No,,2024-01-11 10:06:00
TKT-00987,Technical Issue,2024-01-11 06:30:00,Chatbot,Yes,2.67,No,3.0,2024-01-11 09:10:12
TKT-00988,Technical Issue,2024-01-11 06:45:00,Email,Yes,3.32,Yes,4.0,2024-01-11 10:04:12
TKT-00989,General Inquiry,2024-01-11 07:00:00,Chatbot,No,3.66,No,4.0,2024-01-11 10:39:36
TKT-00990,Account Issue,2024-01-11 07:15:00,Self-Service,Yes,5.25,Yes,3.0,2024-01-11 12:30:00
TKT-00991,Account Issue,2024-01-11 07:30:00,Chatbot,Yes,2.2,Yes,3.0,2024-01-11 09:42:00
TKT-00992,Account Issue,2024-01-11 07:45:00,Self-Service,No,3.08,No,4.0,2024-01-11 10:49:48
TKT-00993,Billing Issue,2024-01-11 08:00:00,Self-Service,Yes,7.26,Yes,3.0,2024-01-11 15:15:36
TKT-00994,Technical Issue,2024-01-11 08:15:00,Chatbot,Yes,5.06,Yes,5.0,2024-01-11 13:18:36
TKT-00995,Technical Issue,2024-01-11 08:30:00,Email,Yes,5.32,Yes,3.0,2024-01-11 13:49:12
TKT-00996,Account Issue,2024-01-11 08:45:00,Email,No,3.98,Yes,1.0,2024-01-11 12:43:48
TKT-00997,Account Issue,2024-01-11 09:00:00,Self-Service,Yes,4.92,Yes,3.0,2024-01-11 13:55:12
TKT-00998,General Inquiry,2024-01-11 09:15:00,Email,Yes,5.75,Yes,4.0,2024-01-11 15:00:00
TKT-00999,Technical Issue,2024-01-11 09:30:00,Email,Yes,2.19,No,5.0,2024-01-11 11:41:24
TKT-01000,Technical Issue,2024-01-11 09:45:00,Self-Service,Yes,2.99,Yes,2.0,2024-01-11 12:44:24
TKT-01001,Technical Issue,2024-01-11 10:00:00,Chatbot,Yes,4.71,Yes,2.0,2024-01-11 14:42:36
TKT-01002,Technical Issue,2024-01-11 10:15:00,Self-Service,Yes,2.76,Yes,3.0,2024-01-11 13:00:36
TKT-01003,Account Issue,2024-01-11 10:30:00,Email,No,2.26,Yes,2.0,2024-01-11 12:45:36
TKT-01004,Technical Issue,2024-01-11 10:45:00,Phone,No,4.2,Yes,4.0,2024-01-11 14:57:00
TKT-01005,Account Issue,2024-01-11 11:00:00,Self-Service,No,5.08,Yes,3.0,2024-01-11 16:04:48
TKT-01006,Account Issue,2024-01-11 11:15:00,Chatbot,Yes,2.52,No,5.0,2024-01-11 13:46:12
TKT-01007,Technical Issue,2024-01-11 11:30:00,Self-Service,Yes,6.69,Yes,5.0,2024-01-11 18:11:24
TKT-01008,Technical Issue,2024-01-11 11:45:00,Phone,Yes,1.97,Yes,3.0,2024-01-11 13:43:12
TKT-01009,Billing Issue,2024-01-11 12:00:00,Phone,Yes,4.43,No,3.0,2024-01-11 16:25:48
TKT-01010,General Inquiry,2024-01-11 12:15:00,Chatbot,Yes,2.43,Yes,4.0,2024-01-11 14:40:48
TKT-01011,General Inquiry,2024-01-11 12:30:00,Self-Service,Yes,0.9,Yes,4.0,2024-01-11 13:24:00
TKT-01012,Account Issue,2024-01-11 12:45:00,Chatbot,No,1.28,Yes,5.0,2024-01-11 14:01:48
TKT-01013,General Inquiry,2024-01-11 13:00:00,Email,Yes,0.62,Yes,5.0,2024-01-11 13:37:12
TKT-01014,Billing Issue,2024-01-11 13:15:00,Phone,Yes,4.11,Yes,4.0,2024-01-11 17:21:36
TKT-01015,Technical Issue,2024-01-11 13:30:00,Self-Service,No,5.94,Yes,4.0,2024-01-11 19:26:24
TKT-01016,Billing Issue,2024-01-11 13:45:00,Chatbot,Yes,3.74,Yes,4.0,2024-01-11 17:29:24
TKT-01017,Billing Issue,2024-01-11 14:00:00,Email,Yes,8.06,Yes,4.0,2024-01-11 22:03:36
TKT-01018,Technical Issue,2024-01-11 14:15:00,Self-Service,No,2.73,Yes,,2024-01-11 16:58:48
TKT-01019,Account Issue,2024-01-11 14:30:00,Self-Service,No,4.75,Yes,4.0,2024-01-11 19:15:00
TKT-01020,Technical Issue,2024-01-11 14:45:00,Chatbot,Yes,5.73,Yes,,2024-01-11 20:28:48
TKT-01021,Technical Issue,2024-01-11 15:00:00,Self-Service,No,6.18,Yes,5.0,2024-01-11 21:10:48
TKT-01022,Technical Issue,2024-01-11 15:15:00,Chatbot,Yes,9.81,Yes,5.0,2024-01-12 01:03:36
TKT-01023,Billing Issue,2024-01-11 15:30:00,Self-Service,No,4.3,Yes,2.0,2024-01-11 19:48:00
TKT-01024,Account Issue,2024-01-11 15:45:00,Chatbot,Yes,0.5,Yes,4.0,2024-01-11 16:15:00
TKT-01025,Billing Issue,2024-01-11 16:00:00,Chatbot,No,4.11,Yes,5.0,2024-01-11 20:06:36
TKT-01026,Billing Issue,2024-01-11 16:15:00,Self-Service,Yes,2.67,No,4.0,2024-01-11 18:55:12
TKT-01027,Account Issue,2024-01-11 16:30:00,Self-Service,Yes,0.88,Yes,,2024-01-11 17:22:48
TKT-01028,Account Issue,2024-01-11 16:45:00,Self-Service,No,3.56,Yes,3.0,2024-01-11 20:18:36
TKT-01029,Account Issue,2024-01-11 17:00:00,Chatbot,Yes,1.4,Yes,5.0,2024-01-11 18:24:00
TKT-01030,Account Issue,2024-01-11 17:15:00,Self-Service,Yes,6.64,Yes,4.0,2024-01-11 23:53:24
TKT-01031,Technical Issue,2024-01-11 17:30:00,Chatbot,Yes,4.79,Yes,4.0,2024-01-11 22:17:24
TKT-01032,Billing Issue,2024-01-11 17:45:00,Self-Service,Yes,2.28,Yes,4.0,2024-01-11 20:01:48
TKT-01033,Account Issue,2024-01-11 18:00:00,Email,Yes,2.19,Yes,4.0,2024-01-11 20:11:24
TKT-01034,Technical Issue,2024-01-11 18:15:00,Self-Service,Yes,2.26,Yes,4.0,2024-01-11 20:30:36
TKT-01035,Technical Issue,2024-01-11 18:30:00,Chatbot,Yes,5.65,Yes,4.0,2024-01-12 00:09:00
TKT-01036,Billing Issue,2024-01-11 18:45:00,Chatbot,Yes,4.0,Yes,3.0,2024-01-11 22:45:00
TKT-01037,Account Issue,2024-01-11 19:00:00,Self-Service,Yes,3.45,Yes,4.0,2024-01-11 22:27:00
TKT-01038,Technical Issue,2024-01-11 19:15:00,Email,No,-6.31,Yes,4.0,2024-01-12 01:33:36
TKT-01039,Technical Issue,2024-01-11 19:30:00,Self-Service,Yes,2.85,Yes,5.0,2024-01-11 22:21:00
TKT-01040,Technical Issue,2024-01-11 19:45:00,Chatbot,No,6.29,Yes,5.0,2024-01-12 02:02:23
TKT-01041,Technical Issue,2024-01-11 20:00:00,,No,7.03,Yes,4.0,2024-01-12 03:01:48
TKT-01042,Technical Issue,2024-01-11 20:15:00,Self-Service,No,2.25,Yes,3.0,2024-01-11 22:30:00
TKT-01043,Technical Issue,2024-01-11 20:30:00,Chatbot,No,4.95,Yes,4.0,2024-01-12 01:27:00
TKT-01044,Billing Issue,2024-01-11 20:45:00,Chatbot,Yes,5.12,Yes,1.0,2024-01-12 01:52:12
TKT-01045,Technical Issue,2024-01-11 21:00:00,Chatbot,Yes,4.51,Yes,4.0,2024-01-12 01:30:36
TKT-01046,Technical Issue,2024-01-11 21:15:00,Chatbot,Yes,3.2,Yes,4.0,2024-01-12 00:27:00
TKT-01047,Technical Issue,2024-01-11 21:30:00,Email,Yes,5.44,No,5.0,2024-01-12 02:56:24
TKT-01048,General Inquiry,2024-01-11 21:45:00,Chatbot,Yes,1.42,No,1.0,2024-01-11 23:10:12
TKT-01049,Account Issue,2024-01-11 22:00:00,Chatbot,Yes,4.82,No,2.0,2024-01-12 02:49:12
TKT-01050,Billing Issue,2024-01-11 22:15:00,Self-Service,Yes,2.69,Yes,5.0,2024-01-12 00:56:24
TKT-01051,General Inquiry,2024-01-11 22:30:00,Self-Service,Yes,2.14,Yes,2.0,2024-01-12 00:38:24
TKT-01052,Technical Issue,2024-01-11 22:45:00,Chatbot,No,1.4,Yes,1.0,2024-01-12 00:09:00
TKT-01053,Billing Issue,2024-01-11 23:00:00,Chatbot,No,3.76,Yes,,2024-01-12 02:45:36
TKT-01054,Account Issue,2024-01-11 23:15:00,Self-Service,Yes,1.06,Yes,4.0,2024-01-12 00:18:36
TKT-01055,Technical Issue,2024-01-11 23:30:00,Self-Service,Yes,3.88,Yes,4.0,2024-01-12 03:22:48
TKT-01056,Technical Issue,2024-01-11 23:45:00,,Yes,3.47,Yes,4.0,2024-01-12 03:13:12
TKT-01057,General Inquiry,2024-01-12 00:00:00,Email,Yes,0.5,Yes,4.0,2024-01-12 00:30:00
TKT-01058,Account Issue,2024-01-12 00:15:00,Self-Service,Yes,2.0,Yes,3.0,2024-01-12 02:15:00
TKT-01059,General Inquiry,2024-01-12 00:30:00,Chatbot,Yes,2.29,Yes,5.0,2024-01-12 02:47:23
TKT-01060,Account Issue,2024-01-12 00:45:00,Self-Service,Yes,0.5,Yes,4.0,2024-01-12 01:15:00
TKT-01061,Billing Issue,2024-01-12 01:00:00,Email,Yes,5.34,Yes,,2024-01-12 06:20:24
TKT-01062,Billing Issue,2024-01-12 01:15:00,Self-Service,Yes,4.39,Yes,4.0,2024-01-12 05:38:24
TKT-01063,Account Issue,2024-01-12 01:30:00,Email,Yes,5.31,No,3.0,2024-01-12 06:48:36
TKT-01064,Technical Issue,2024-01-12 01:45:00,Chatbot,Yes,-6.81,Yes,3.0,2024-01-12 08:33:36
TKT-01065,Billing Issue,2024-01-12 02:00:00,Chatbot,No,1.62,Yes,5.0,2024-01-12 03:37:12
TKT-01066,Billing Issue,2024-01-12 02:15:00,,Yes,7.28,Yes,1.0,2024-01-12 09:31:48
TKT-01067,Technical Issue,2024-01-12 02:30:00,Phone,Yes,1.77,Yes,3.0,2024-01-12 04:16:12
TKT-01068,Technical Issue,2024-01-12 02:45:00,Self-Service,Yes,3.41,Yes,4.0,2024-01-12 06:09:36
TKT-01069,Technical Issue,2024-01-12 03:00:00,Chatbot,Yes,4.53,Yes,5.0,2024-01-12 07:31:48
TKT-01070,Technical Issue,2024-01-12 03:15:00,Chatbot,Yes,3.77,No,4.0,2024-01-12 07:01:12
TKT-01071,Billing Issue,2024-01-12 03:30:00,Phone,No,1.76,Yes,3.0,2024-01-12 05:15:36
TKT-01072,Account Issue,2024-01-12 03:45:00,Self-Service,Yes,8.89,Yes,2.0,2024-01-12 12:38:24
TKT-01073,Account Issue,2024-01-12 04:00:00,Chatbot,Yes,3.22,Yes,3.0,2024-01-12 07:13:12
TKT-01074,Account Issue,2024-01-12 04:15:00,Chatbot,Yes,0.5,Yes,5.0,2024-01-12 04:45:00
TKT-01075,Technical Issue,2024-01-12 04:30:00,Chatbot,Yes,2.92,No,2.0,2024-01-12 07:25:12
TKT-01076,Technical Issue,2024-01-12 04:45:00,Chatbot,Yes,6.95,Yes,4.0,2024-01-12 11:42:00
TKT-01077,Technical Issue,2024-01-12 05:00:00,Phone,Yes,2.73,No,3.0,2024-01-12 07:43:48
TKT-01078,Technical Issue,2024-01-12 05:15:00,Chatbot,Yes,2.02,Yes,5.0,2024-01-12 07:16:12
TKT-01079,Billing Issue,2024-01-12 05:30:00,Phone,Yes,5.32,No,5.0,2024-01-12 10:49:12
TKT-01080,General Inquiry,2024-01-12 05:45:00,Self-Service,Yes,4.61,Yes,2.0,2024-01-12 10:21:36
TKT-01081,Account Issue,2024-01-12 06:00:00,Chatbot,No,4.67,Yes,4.0,2024-01-12 10:40:12
TKT-01082,Account Issue,2024-01-12 06:15:00,Self-Service,No,4.32,Yes,3.0,2024-01-12 10:34:12
TKT-01083,Account Issue,2024-01-12 06:30:00,,Yes,4.27,No,2.0,2024-01-12 10:46:12
TKT-01084,General Inquiry,2024-01-12 06:45:00,Self-Service,Yes,6.36,Yes,4.0,2024-01-12 13:06:36
TKT-01085,General Inquiry,2024-01-12 07:00:00,Phone,No,2.89,Yes,5.0,2024-01-12 09:53:24
TKT-01086,Account Issue,2024-01-12 07:15:00,Chatbot,Yes,9.18,No,4.0,2024-01-12 16:25:48
TKT-01087,General Inquiry,2024-01-12 07:30:00,Self-Service,No,1.63,No,2.0,2024-01-12 09:07:48
TKT-01088,Billing Issue,2024-01-12 07:45:00,Self-Service,Yes,2.9,Yes,3.0,2024-01-12 10:39:00
TKT-01089,Billing Issue,2024-01-12 08:00:00,Chatbot,Yes,3.57,Yes,5.0,2024-01-12 11:34:11
TKT-01090,General Inquiry,2024-01-12 08:15:00,Self-Service,Yes,5.92,Yes,2.0,2024-01-12 14:10:12
TKT-01091,Technical Issue,2024-01-12 08:30:00,Chatbot,Yes,4.13,Yes,3.0,2024-01-12 12:37:48
TKT-01092,Technical Issue,2024-01-12 08:45:00,Self-Service,No,3.99,Yes,3.0,2024-01-12 12:44:24
TKT-01093,Technical Issue,2024-01-12 09:00:00,Phone,No,6.96,Yes,5.0,2024-01-12 15:57:36
TKT-01094,Account Issue,2024-01-12 09:15:00,Self-Service,Yes,5.76,Yes,,2024-01-12 15:00:36
TKT-01095,Billing Issue,2024-01-12 09:30:00,Chatbot,Yes,4.61,Yes,1.0,2024-01-12 14:06:36
TKT-01096,Account Issue,2024-01-12 09:45:00,Chatbot,Yes,3.63,Yes,5.0,2024-01-12 13:22:48
TKT-01097,Technical Issue,2024-01-12 10:00:00,Self-Service,No,3.62,Yes,3.0,2024-01-12 13:37:12
TKT-01098,Technical Issue,2024-01-12 10:15:00,Phone,Yes,3.97,Yes,3.0,2024-01-12 14:13:12
TKT-01099,Billing Issue,2024-01-12 10:30:00,Self-Service,No,2.91,Yes,4.0,2024-01-12 13:24:36
TKT-01100,Technical Issue,2024-01-12 10:45:00,Phone,Yes,3.18,Yes,5.0,2024-01-12 13:55:48
TKT-01101,Technical Issue,2024-01-12 11:00:00,Self-Service,Yes,3.9,Yes,5.0,2024-01-12 14:54:00
TKT-01102,Account Issue,2024-01-12 11:15:00,Email,Yes,1.04,No,2.0,2024-01-12 12:17:24
TKT-01103,Technical Issue,2024-01-12 11:30:00,Self-Service,No,4.13,Yes,5.0,2024-01-12 15:37:48
TKT-01104,Technical Issue,2024-01-12 11:45:00,,No,4.77,Yes,3.0,2024-01-12 16:31:12
TKT-01105,Technical Issue,2024-01-12 12:00:00,Self-Service,Yes,3.01,Yes,4.0,2024-01-12 15:00:36
TKT-01106,Billing Issue,2024-01-12 12:15:00,Chatbot,No,6.44,Yes,3.0,2024-01-12 18:41:24
TKT-01107,Account Issue,2024-01-12 12:30:00,Phone,Yes,3.24,Yes,5.0,2024-01-12 15:44:24
TKT-01108,Account Issue,2024-01-12 12:45:00,Self-Service,Yes,7.26,No,,2024-01-12 20:00:36
TKT-01109,Account Issue,2024-01-12 13:00:00,Chatbot,Yes,1.67,No,3.0,2024-01-12 14:40:12
TKT-01110,Technical Issue,2024-01-12 13:15:00,Self-Service,Yes,4.9,Yes,4.0,2024-01-12 18:09:00
TKT-01111,Technical Issue,2024-01-12 13:30:00,Email,No,1.91,Yes,1.0,2024-01-12 15:24:36
TKT-01112,Technical Issue,2024-01-12 13:45:00,Self-Service,Yes,6.13,Yes,3.0,2024-01-12 19:52:48
TKT-01113,Technical Issue,2024-01-12 14:00:00,Self-Service,Yes,5.89,Yes,4.0,2024-01-12 19:53:24
TKT-01114,Technical Issue,2024-01-12 14:15:00,Chatbot,No,2.94,Yes,4.0,2024-01-12 17:11:24
TKT-01115,Technical Issue,2024-01-12 14:30:00,Self-Service,Yes,4.76,Yes,5.0,2024-01-12 19:15:36
TKT-01116,Billing Issue,2024-01-12 14:45:00,Chatbot,Yes,1.96,No,1.0,2024-01-12 16:42:36
TKT-01117,Technical Issue,2024-01-12 15:00:00,Self-Service,No,6.51,Yes,5.0,2024-01-12 21:30:36
TKT-01118,Billing Issue,2024-01-12 15:15:00,Email,No,3.84,Yes,5.0,2024-01-12 19:05:24
TKT-01119,Technical Issue,2024-01-12 15:30:00,Chatbot,Yes,2.04,Yes,4.0,2024-01-12 17:32:24
TKT-01120,General Inquiry,2024-01-12 15:45:00,Chatbot,Yes,5.85,Yes,2.0,2024-01-12 21:36:00
TKT-01121,Account Issue,2024-01-12 16:00:00,Self-Service,No,6.1,Yes,2.0,2024-01-12 22:06:00
TKT-01122,Account Issue,2024-01-12 16:15:00,Self-Service,Yes,5.64,Yes,2.0,2024-01-12 21:53:24
TKT-01123,General Inquiry,2024-01-12 16:30:00,Self-Service,Yes,5.76,Yes,3.0,2024-01-12 22:15:36
TKT-01124,Technical Issue,2024-01-12 16:45:00,Self-Service,Yes,0.66,Yes,5.0,2024-01-12 17:24:36
TKT-01125,Billing Issue,2024-01-12 17:00:00,Self-Service,Yes,5.28,Yes,5.0,2024-01-12 22:16:48
TKT-01126,Technical Issue,2024-01-12 17:15:00,Self-Service,Yes,3.43,Yes,2.0,2024-01-12 20:40:48
TKT-01127,Account Issue,2024-01-12 17:30:00,Email,No,5.21,Yes,1.0,2024-01-12 22:42:36
TKT-01128,Account Issue,2024-01-12 17:45:00,Phone,No,0.96,Yes,3.0,2024-01-12 18:42:36
TKT-01129,Billing Issue,2024-01-12 18:00:00,Chatbot,No,6.37,No,1.0,2024-01-13 00:22:12
TKT-01130,Technical Issue,2024-01-12 18:15:00,Phone,Yes,6.59,Yes,4.0,2024-01-13 00:50:24
TKT-01131,Account Issue,2024-01-12 18:30:00,Phone,Yes,4.48,Yes,3.0,2024-01-12 22:58:48
TKT-01132,Technical Issue,2024-01-12 18:45:00,Self-Service,No,3.2,No,2.0,2024-01-12 21:57:00
TKT-01133,Account Issue,2024-01-12 19:00:00,Chatbot,No,3.3,Yes,2.0,2024-01-12 22:18:00
TKT-01134,Billing Issue,2024-01-12 19:15:00,Phone,Yes,2.71,Yes,5.0,2024-01-12 21:57:36
TKT-01135,Technical Issue,2024-01-12 19:30:00,Chatbot,Yes,3.3,Yes,3.0,2024-01-12 22:48:00
TKT-01136,General Inquiry,2024-01-12 19:45:00,Phone,No,3.92,No,4.0,2024-01-12 23:40:12
TKT-01137,Technical Issue,2024-01-12 20:00:00,Self-Service,Yes,1.23,Yes,4.0,2024-01-12 21:13:48
TKT-01138,Technical Issue,2024-01-12 20:15:00,Email,Yes,5.72,Yes,5.0,2024-01-13 01:58:12
TKT-01139,Billing Issue,2024-01-12 20:30:00,Chatbot,Yes,6.09,Yes,2.0,2024-01-13 02:35:24
TKT-01140,Technical Issue,2024-01-12 20:45:00,Phone,Yes,0.5,Yes,1.0,2024-01-12 21:15:00
TKT-01141,Technical Issue,2024-01-12 21:00:00,Chatbot,Yes,2.5,No,3.0,2024-01-12 23:30:00
TKT-01142,Technical Issue,2024-01-12 21:15:00,Self-Service,No,7.8,Yes,2.0,2024-01-13 05:03:00
TKT-01143,Account Issue,2024-01-12 21:30:00,Self-Service,No,5.83,No,2.0,2024-01-13 03:19:48
TKT-01144,Technical Issue,2024-01-12 21:45:00,Self-Service,Yes,5.97,Yes,5.0,2024-01-13 03:43:12
TKT-01145,Account Issue,2024-01-12 22:00:00,Chatbot,Yes,3.77,Yes,4.0,2024-01-13 01:46:12
TKT-01146,Technical Issue,2024-01-12 22:15:00,Self-Service,Yes,7.76,Yes,2.0,2024-01-13 06:00:36
TKT-01147,General Inquiry,2024-01-12 22:30:00,Self-Service,Yes,5.53,Yes,5.0,2024-01-13 04:01:48
TKT-01148,General Inquiry,2024-01-12 22:45:00,Self-Service,Yes,4.18,No,4.0,2024-01-13 02:55:48
TKT-01149,Technical Issue,2024-01-12 23:00:00,Self-Service,Yes,6.59,No,4.0,2024-01-13 05:35:24
TKT-01150,Technical Issue,2024-01-12 23:15:00,Self-Service,Yes,5.33,Yes,3.0,2024-01-13 04:34:48
TKT-01151,General Inquiry,2024-01-12 23:30:00,Self-Service,Yes,7.8,Yes,3.0,2024-01-13 07:18:00
TKT-01152,General Inquiry,2024-01-12 23:45:00,Self-Service,No,3.53,Yes,2.0,2024-01-13 03:16:48
TKT-01153,Account Issue,2024-01-13 00:00:00,Phone,Yes,0.5,Yes,2.0,2024-01-13 00:30:00
TKT-01154,General Inquiry,2024-01-13 00:15:00,Self-Service,Yes,1.72,Yes,2.0,2024-01-13 01:58:12
TKT-01155,Billing Issue,2024-01-13 00:30:00,,Yes,3.14,Yes,3.0,2024-01-13 03:38:24
TKT-01156,Billing Issue,2024-01-13 00:45:00,Self-Service,Yes,5.13,Yes,4.0,2024-01-13 05:52:48
TKT-01157,Technical Issue,2024-01-13 01:00:00,Self-Service,No,1.3,Yes,3.0,2024-01-13 02:18:00
TKT-01158,Technical Issue,2024-01-13 01:15:00,Email,Yes,4.71,No,4.0,2024-01-13 05:57:36
TKT-01159,Account Issue,2024-01-13 01:30:00,Chatbot,Yes,0.5,Yes,4.0,2024-01-13 02:00:00
TKT-01160,Technical Issue,2024-01-13 01:45:00,Self-Service,Yes,4.64,Yes,2.0,2024-01-13 06:23:24
TKT-01161,Technical Issue,2024-01-13 02:00:00,Self-Service,Yes,1.92,No,3.0,2024-01-13 03:55:12
TKT-01162,Account Issue,2024-01-13 02:15:00,Self-Service,No,7.56,Yes,5.0,2024-01-13 09:48:36
TKT-01163,Account Issue,2024-01-13 02:30:00,Self-Service,Yes,2.62,Yes,1.0,2024-01-13 05:07:12
TKT-01164,Billing Issue,2024-01-13 02:45:00,Self-Service,No,3.85,Yes,4.0,2024-01-13 06:36:00
TKT-01165,Technical Issue,2024-01-13 03:00:00,Self-Service,Yes,4.81,Yes,2.0,2024-01-13 07:48:36
TKT-01166,Billing Issue,2024-01-13 03:15:00,Chatbot,Yes,-1.74,Yes,4.0,2024-01-13 04:59:24
